,stage,feedbackOn,trialsComplete,famInd,features,rule,responseOrder,correctResponse,guess,confidence,correct,rt,pid,numTrainTrials,condition
6174,blocked_epochs,True,13,1,"[2, 2]",2d1,"[2, 0]",2,2,0.84,True,6029,2,216,blocked
6175,blocked_epochs,True,14,1,"[3, 1]",2d1,"[0, 2]",2,0,0.93,False,6010,2,216,blocked
6176,blocked_epochs,True,15,1,"[5, 1]",2d1,"[2, 0]",0,0,0.77,True,7755,2,216,blocked
6177,blocked_epochs,True,16,1,"[2, 5]",2d1,"[2, 0]",2,2,1.0,True,5254,2,216,blocked
6178,blocked_epochs,True,17,1,"[4, 5]",2d1,"[0, 2]",0,0,0.41000000000000003,True,7308,2,216,blocked
6179,blocked_epochs,True,18,1,"[5, 2]",2d1,"[2, 0]",0,0,0.61,True,7890,2,216,blocked
6180,blocked_epochs,True,19,1,"[6, 2]",2d1,"[2, 0]",0,0,0.67,True,4773,2,216,blocked
6181,blocked_epochs,True,20,1,"[4, 4]",2d1,"[0, 2]",0,0,0.87,True,20797,2,216,blocked
6182,blocked_epochs,True,21,1,"[1, 3]",2d1,"[0, 2]",2,2,0.91,True,4542,2,216,blocked
6183,blocked_epochs,True,22,1,"[1, 1]",2d1,"[0, 2]",2,2,0.66,True,4992,2,216,blocked
6184,blocked_epochs,True,23,1,"[6, 5]",2d1,"[0, 2]",0,0,0.79,True,4111,2,216,blocked
6185,blocked_epochs,True,24,1,"[5, 3]",2d1,"[2, 0]",0,0,0.9500000000000001,True,5175,2,216,blocked
6186,blocked_epochs,True,25,1,"[2, 6]",2d1,"[2, 0]",2,2,1.0,True,4212,2,216,blocked
6187,blocked_epochs,True,26,1,"[3, 2]",2d1,"[0, 2]",2,0,0.98,False,5196,2,216,blocked
6188,blocked_epochs,True,27,1,"[1, 4]",2d1,"[2, 0]",2,2,1.0,True,4105,2,216,blocked
6189,blocked_epochs,True,28,1,"[1, 6]",2d1,"[0, 2]",2,2,1.0,True,4523,2,216,blocked
6190,blocked_epochs,True,29,1,"[3, 4]",2d1,"[2, 0]",2,0,0.75,False,8254,2,216,blocked
6191,blocked_epochs,True,30,1,"[2, 1]",2d1,"[2, 0]",2,0,1.0,False,6655,2,216,blocked
6192,blocked_epochs,True,31,1,"[3, 6]",2d1,"[0, 2]",2,2,1.0,True,3999,2,216,blocked
6193,blocked_epochs,True,32,1,"[5, 4]",2d1,"[0, 2]",0,0,1.0,True,4867,2,216,blocked
6194,blocked_epochs,True,33,1,"[4, 1]",2d1,"[0, 2]",0,0,0.62,True,7100,2,216,blocked
6195,blocked_epochs,True,34,1,"[5, 6]",2d1,"[0, 2]",0,0,0.53,True,6502,2,216,blocked
6196,blocked_epochs,True,35,1,"[2, 3]",2d1,"[2, 0]",2,2,0.85,True,6751,2,216,blocked
6197,blocked_epochs,True,36,1,"[3, 3]",2d1,"[2, 0]",2,0,0.41000000000000003,False,5650,2,216,blocked
6198,blocked_epochs,True,37,1,"[6, 6]",2d1,"[2, 0]",0,0,1.0,True,5251,2,216,blocked
6199,blocked_epochs,True,38,1,"[6, 4]",2d1,"[0, 2]",0,0,1.0,True,4607,2,216,blocked
6200,blocked_epochs,True,39,1,"[4, 6]",2d1,"[2, 0]",0,2,1.0,False,4495,2,216,blocked
6201,blocked_epochs,True,40,1,"[2, 4]",2d1,"[0, 2]",2,2,1.0,True,4075,2,216,blocked
6202,blocked_epochs,True,41,1,"[4, 3]",2d1,"[0, 2]",0,0,1.0,True,4355,2,216,blocked
6203,blocked_epochs,True,42,1,"[4, 2]",2d1,"[0, 2]",0,0,1.0,True,5361,2,216,blocked
6204,blocked_epochs,True,43,1,"[1, 2]",2d1,"[2, 0]",2,2,1.0,True,4192,2,216,blocked
6205,blocked_epochs,True,44,1,"[1, 5]",2d1,"[2, 0]",2,2,1.0,True,7668,2,216,blocked
6206,blocked_epochs,True,45,1,"[3, 5]",2d1,"[2, 0]",2,2,0.4,True,7855,2,216,blocked
6207,blocked_epochs,True,46,1,"[5, 5]",2d1,"[0, 2]",0,0,1.0,True,7306,2,216,blocked
6208,blocked_epochs,True,47,1,"[6, 3]",2d1,"[2, 0]",0,0,1.0,True,4292,2,216,blocked
6209,blocked_epochs,True,48,1,"[6, 1]",2d1,"[0, 2]",0,0,1.0,True,5494,2,216,blocked
6210,blocked_epochs,True,49,1,"[2, 2]",2d1,"[2, 0]",2,2,0.39,True,5630,2,216,blocked
6211,blocked_epochs,True,50,1,"[3, 1]",2d1,"[2, 0]",2,0,0.67,False,4371,2,216,blocked
6212,blocked_epochs,True,51,1,"[5, 1]",2d1,"[0, 2]",0,0,1.0,True,3826,2,216,blocked
6213,blocked_epochs,True,52,1,"[2, 5]",2d1,"[0, 2]",2,2,1.0,True,4038,2,216,blocked
6214,blocked_epochs,True,53,1,"[4, 5]",2d1,"[0, 2]",0,2,0.37,False,6113,2,216,blocked
6215,blocked_epochs,True,54,1,"[5, 2]",2d1,"[2, 0]",0,0,1.0,True,4216,2,216,blocked
6216,blocked_epochs,True,55,1,"[6, 2]",2d1,"[2, 0]",0,0,1.0,True,3877,2,216,blocked
6217,blocked_epochs,True,56,1,"[4, 4]",2d1,"[0, 2]",0,0,0.54,True,6223,2,216,blocked
6218,blocked_epochs,True,57,1,"[1, 3]",2d1,"[2, 0]",2,2,1.0,True,4304,2,216,blocked
6219,blocked_epochs,True,58,1,"[1, 1]",2d1,"[2, 0]",2,2,1.0,True,4639,2,216,blocked
6220,blocked_epochs,True,59,1,"[6, 5]",2d1,"[2, 0]",0,0,1.0,True,3726,2,216,blocked
6221,blocked_epochs,True,60,1,"[5, 3]",2d1,"[2, 0]",0,0,1.0,True,4002,2,216,blocked
6222,blocked_epochs,True,61,1,"[2, 6]",2d1,"[0, 2]",2,2,1.0,True,4300,2,216,blocked
6223,blocked_epochs,True,62,1,"[3, 2]",2d1,"[2, 0]",2,0,0.75,False,7237,2,216,blocked
6224,blocked_epochs,True,63,1,"[1, 4]",2d1,"[2, 0]",2,2,1.0,True,6374,2,216,blocked
6225,blocked_epochs,True,64,1,"[1, 6]",2d1,"[0, 2]",2,2,1.0,True,4877,2,216,blocked
6226,blocked_epochs,True,65,1,"[3, 4]",2d1,"[0, 2]",2,0,0.28,False,6705,2,216,blocked
6227,blocked_epochs,True,66,1,"[2, 1]",2d1,"[0, 2]",2,2,0.39,True,7841,2,216,blocked
6228,blocked_epochs,True,67,1,"[3, 6]",2d1,"[0, 2]",2,2,0.48,True,5466,2,216,blocked
6229,blocked_epochs,True,68,1,"[5, 4]",2d1,"[0, 2]",0,0,1.0,True,4166,2,216,blocked
6230,blocked_epochs,True,69,1,"[4, 1]",2d1,"[2, 0]",0,0,1.0,True,4396,2,216,blocked
6231,blocked_epochs,True,70,1,"[5, 6]",2d1,"[2, 0]",0,0,0.59,True,4842,2,216,blocked
6232,blocked_epochs,True,71,1,"[2, 3]",2d1,"[0, 2]",2,0,0.16,False,7012,2,216,blocked
6233,blocked_epochs,True,72,1,"[3, 3]",2d1,"[2, 0]",2,0,0.5,False,4995,2,216,blocked
6234,blocked_epochs,True,73,3,"[2, 5]",2d1,"[3, 5]",5,3,1.0,False,5442,2,216,blocked
6235,blocked_epochs,True,74,3,"[1, 6]",2d1,"[5, 3]",5,5,1.0,True,6966,2,216,blocked
6236,blocked_epochs,True,75,3,"[4, 1]",2d1,"[5, 3]",3,3,1.0,True,9246,2,216,blocked
6237,blocked_epochs,True,76,3,"[2, 4]",2d1,"[5, 3]",5,5,0.77,True,10249,2,216,blocked
6238,blocked_epochs,True,77,3,"[3, 1]",2d1,"[5, 3]",5,3,1.0,False,4035,2,216,blocked
6239,blocked_epochs,True,78,3,"[3, 4]",2d1,"[5, 3]",5,5,1.0,True,6100,2,216,blocked
6240,blocked_epochs,True,79,3,"[3, 3]",2d1,"[3, 5]",5,3,0.53,False,7351,2,216,blocked
6241,blocked_epochs,True,80,3,"[3, 2]",2d1,"[3, 5]",5,5,0.27,True,5008,2,216,blocked
6242,blocked_epochs,True,81,3,"[5, 3]",2d1,"[5, 3]",3,5,0.5700000000000001,False,6047,2,216,blocked
6243,blocked_epochs,True,82,3,"[2, 1]",2d1,"[3, 5]",5,5,1.0,True,8150,2,216,blocked
6244,blocked_epochs,True,83,3,"[4, 6]",2d1,"[5, 3]",3,5,1.0,False,8270,2,216,blocked
6245,blocked_epochs,True,84,3,"[2, 6]",2d1,"[3, 5]",5,3,0.24,False,7434,2,216,blocked
6246,blocked_epochs,True,85,3,"[1, 4]",2d1,"[3, 5]",5,5,0.4,True,11497,2,216,blocked
6247,blocked_epochs,True,86,3,"[6, 4]",2d1,"[3, 5]",3,3,1.0,True,5932,2,216,blocked
6248,blocked_epochs,True,87,3,"[4, 4]",2d1,"[5, 3]",3,3,0.43,True,6888,2,216,blocked
6249,blocked_epochs,True,88,3,"[2, 3]",2d1,"[5, 3]",5,5,0.37,True,4832,2,216,blocked
6250,blocked_epochs,True,89,3,"[1, 2]",2d1,"[5, 3]",5,5,0.44,True,4310,2,216,blocked
6251,blocked_epochs,True,90,3,"[6, 5]",2d1,"[3, 5]",3,3,1.0,True,7042,2,216,blocked
6252,blocked_epochs,True,91,3,"[1, 1]",2d1,"[3, 5]",5,5,1.0,True,4434,2,216,blocked
6253,blocked_epochs,True,92,3,"[3, 6]",2d1,"[3, 5]",5,5,1.0,True,6488,2,216,blocked
6254,blocked_epochs,True,93,3,"[1, 5]",2d1,"[3, 5]",5,5,1.0,True,22164,2,216,blocked
6255,blocked_epochs,True,94,3,"[3, 5]",2d1,"[3, 5]",5,3,1.0,False,3562,2,216,blocked
6256,blocked_epochs,True,95,3,"[6, 6]",2d1,"[5, 3]",3,3,1.0,True,4007,2,216,blocked
6257,blocked_epochs,True,96,3,"[5, 4]",2d1,"[5, 3]",3,3,0.64,True,5271,2,216,blocked
6258,blocked_epochs,True,97,3,"[4, 5]",2d1,"[3, 5]",3,5,0.8200000000000001,False,4869,2,216,blocked
6259,blocked_epochs,True,98,3,"[5, 2]",2d1,"[3, 5]",3,3,1.0,True,5915,2,216,blocked
6260,blocked_epochs,True,99,3,"[5, 6]",2d1,"[5, 3]",3,3,1.0,True,4385,2,216,blocked
6261,blocked_epochs,True,100,3,"[4, 3]",2d1,"[5, 3]",3,5,1.0,False,4764,2,216,blocked
6262,blocked_epochs,True,101,3,"[5, 1]",2d1,"[3, 5]",3,3,1.0,True,4252,2,216,blocked
6263,blocked_epochs,True,102,3,"[6, 1]",2d1,"[5, 3]",3,3,1.0,True,4285,2,216,blocked
6264,blocked_epochs,True,103,3,"[4, 2]",2d1,"[5, 3]",3,5,0.5,False,4570,2,216,blocked
6265,blocked_epochs,True,104,3,"[5, 5]",2d1,"[5, 3]",3,3,0.53,True,6538,2,216,blocked
6266,blocked_epochs,True,105,3,"[1, 3]",2d1,"[5, 3]",5,5,1.0,True,3848,2,216,blocked
6267,blocked_epochs,True,106,3,"[6, 3]",2d1,"[5, 3]",3,3,1.0,True,4364,2,216,blocked
6268,blocked_epochs,True,107,3,"[2, 2]",2d1,"[3, 5]",5,3,0.28,False,6937,2,216,blocked
6269,blocked_epochs,True,108,3,"[6, 2]",2d1,"[5, 3]",3,3,1.0,True,3636,2,216,blocked
6270,blocked_epochs,True,109,3,"[2, 5]",2d1,"[5, 3]",5,5,1.0,True,4441,2,216,blocked
6271,blocked_epochs,True,110,3,"[1, 6]",2d1,"[5, 3]",5,5,1.0,True,4985,2,216,blocked
6272,blocked_epochs,True,111,3,"[4, 1]",2d1,"[5, 3]",3,3,1.0,True,3947,2,216,blocked
6273,blocked_epochs,True,112,3,"[2, 4]",2d1,"[5, 3]",5,5,0.41000000000000003,True,4379,2,216,blocked
6274,blocked_epochs,True,113,3,"[3, 1]",2d1,"[5, 3]",5,3,1.0,False,3352,2,216,blocked
6275,blocked_epochs,True,114,3,"[3, 4]",2d1,"[5, 3]",5,3,0.30000000000000004,False,4474,2,216,blocked
6276,blocked_epochs,True,115,3,"[3, 3]",2d1,"[5, 3]",5,5,0.18,True,5827,2,216,blocked
6277,blocked_epochs,True,116,3,"[3, 2]",2d1,"[3, 5]",5,3,1.0,False,4159,2,216,blocked
6278,blocked_epochs,True,117,3,"[5, 3]",2d1,"[5, 3]",3,3,1.0,True,3720,2,216,blocked
6279,blocked_epochs,True,118,3,"[2, 1]",2d1,"[3, 5]",5,5,0.32,True,4507,2,216,blocked
6280,blocked_epochs,True,119,3,"[4, 6]",2d1,"[5, 3]",3,3,0.52,True,4432,2,216,blocked
6281,blocked_epochs,True,120,3,"[2, 6]",2d1,"[5, 3]",5,5,0.75,True,4274,2,216,blocked
6282,blocked_epochs,True,121,3,"[1, 4]",2d1,"[5, 3]",5,5,0.44,True,4606,2,216,blocked
6283,blocked_epochs,True,122,3,"[6, 4]",2d1,"[5, 3]",3,3,1.0,True,3392,2,216,blocked
6284,blocked_epochs,True,123,3,"[4, 4]",2d1,"[3, 5]",3,3,1.0,True,4831,2,216,blocked
6285,blocked_epochs,True,124,3,"[2, 3]",2d1,"[3, 5]",5,5,0.56,True,4194,2,216,blocked
6286,blocked_epochs,True,125,3,"[1, 2]",2d1,"[3, 5]",5,5,0.93,True,4966,2,216,blocked
6287,blocked_epochs,True,126,3,"[6, 5]",2d1,"[3, 5]",3,3,1.0,True,3603,2,216,blocked
6288,blocked_epochs,True,127,3,"[1, 1]",2d1,"[3, 5]",5,5,0.66,True,4346,2,216,blocked
6289,blocked_epochs,True,128,3,"[3, 6]",2d1,"[3, 5]",5,3,0.21,False,3860,2,216,blocked
6290,blocked_epochs,True,129,3,"[1, 5]",2d1,"[5, 3]",5,5,1.0,True,4659,2,216,blocked
6291,blocked_epochs,True,130,3,"[3, 5]",2d1,"[5, 3]",5,3,1.0,False,72788,2,216,blocked
6292,blocked_epochs,True,131,3,"[6, 6]",2d1,"[3, 5]",3,3,1.0,True,4248,2,216,blocked
6293,blocked_epochs,True,132,3,"[5, 4]",2d1,"[5, 3]",3,3,1.0,True,4262,2,216,blocked
6294,blocked_epochs,True,133,3,"[4, 5]",2d1,"[5, 3]",3,3,1.0,True,19631,2,216,blocked
6295,blocked_epochs,True,134,3,"[5, 2]",2d1,"[5, 3]",3,3,1.0,True,4772,2,216,blocked
6296,blocked_epochs,True,135,3,"[5, 6]",2d1,"[5, 3]",3,3,0.77,True,4021,2,216,blocked
6297,blocked_epochs,True,136,3,"[4, 3]",2d1,"[3, 5]",3,3,1.0,True,4460,2,216,blocked
6298,blocked_epochs,True,137,3,"[5, 1]",2d1,"[5, 3]",3,3,1.0,True,3618,2,216,blocked
6299,blocked_epochs,True,138,3,"[6, 1]",2d1,"[5, 3]",3,3,1.0,True,3507,2,216,blocked
6300,blocked_epochs,True,139,3,"[4, 2]",2d1,"[5, 3]",3,3,0.56,True,5008,2,216,blocked
6301,blocked_epochs,True,140,3,"[5, 5]",2d1,"[3, 5]",3,3,0.64,True,4591,2,216,blocked
6302,blocked_epochs,True,141,3,"[1, 3]",2d1,"[5, 3]",5,5,1.0,True,3732,2,216,blocked
6303,blocked_epochs,True,142,3,"[6, 3]",2d1,"[5, 3]",3,3,1.0,True,3508,2,216,blocked
6304,blocked_epochs,True,143,3,"[2, 2]",2d1,"[3, 5]",5,5,0.45,True,5353,2,216,blocked
6305,blocked_epochs,True,144,3,"[6, 2]",2d1,"[3, 5]",3,3,1.0,True,3567,2,216,blocked
6306,blocked_epochs,True,145,4,"[2, 6]",2d1,"[6, 7]",7,6,1.0,False,4143,2,216,blocked
6307,blocked_epochs,True,146,4,"[5, 2]",2d1,"[6, 7]",6,6,1.0,True,4488,2,216,blocked
6308,blocked_epochs,True,147,4,"[3, 2]",2d1,"[7, 6]",7,6,0.52,False,6009,2,216,blocked
6309,blocked_epochs,True,148,4,"[5, 5]",2d1,"[6, 7]",6,6,0.42,True,7035,2,216,blocked
6310,blocked_epochs,True,149,4,"[2, 4]",2d1,"[6, 7]",7,7,1.0,True,4311,2,216,blocked
6311,blocked_epochs,True,150,4,"[4, 4]",2d1,"[6, 7]",6,6,0.12,True,6821,2,216,blocked
6312,blocked_epochs,True,151,4,"[3, 5]",2d1,"[7, 6]",7,7,1.0,True,4640,2,216,blocked
6313,blocked_epochs,True,152,4,"[2, 2]",2d1,"[7, 6]",7,7,1.0,True,4780,2,216,blocked
6314,blocked_epochs,True,153,4,"[5, 6]",2d1,"[6, 7]",6,6,0.72,True,5853,2,216,blocked
6315,blocked_epochs,True,154,4,"[3, 1]",2d1,"[6, 7]",7,7,0.58,True,8753,2,216,blocked
6316,blocked_epochs,True,155,4,"[2, 1]",2d1,"[7, 6]",7,7,1.0,True,4095,2,216,blocked
6317,blocked_epochs,True,156,4,"[4, 6]",2d1,"[6, 7]",6,6,0.30000000000000004,True,6903,2,216,blocked
6318,blocked_epochs,True,157,4,"[1, 3]",2d1,"[7, 6]",7,7,1.0,True,4415,2,216,blocked
6319,blocked_epochs,True,158,4,"[5, 3]",2d1,"[6, 7]",6,7,1.0,False,4236,2,216,blocked
6320,blocked_epochs,True,159,4,"[6, 2]",2d1,"[7, 6]",6,6,1.0,True,5191,2,216,blocked
6321,blocked_epochs,True,160,4,"[4, 2]",2d1,"[6, 7]",6,6,0.30000000000000004,True,6040,2,216,blocked
6322,blocked_epochs,True,161,4,"[6, 1]",2d1,"[6, 7]",6,6,1.0,True,8086,2,216,blocked
6323,blocked_epochs,True,162,4,"[4, 3]",2d1,"[6, 7]",6,6,0.85,True,5629,2,216,blocked
6324,blocked_epochs,True,163,4,"[4, 5]",2d1,"[6, 7]",6,6,0.67,True,4885,2,216,blocked
6325,blocked_epochs,True,164,4,"[1, 5]",2d1,"[6, 7]",7,7,1.0,True,4434,2,216,blocked
6326,blocked_epochs,True,165,4,"[5, 1]",2d1,"[7, 6]",6,6,1.0,True,5173,2,216,blocked
6327,blocked_epochs,True,166,4,"[6, 6]",2d1,"[6, 7]",6,6,1.0,True,4446,2,216,blocked
6328,blocked_epochs,True,167,4,"[2, 3]",2d1,"[7, 6]",7,7,1.0,True,3761,2,216,blocked
6329,blocked_epochs,True,168,4,"[6, 4]",2d1,"[7, 6]",6,6,1.0,True,5504,2,216,blocked
6330,blocked_epochs,True,169,4,"[1, 1]",2d1,"[6, 7]",7,7,1.0,True,5013,2,216,blocked
6331,blocked_epochs,True,170,4,"[3, 6]",2d1,"[7, 6]",7,7,0.64,True,7080,2,216,blocked
6332,blocked_epochs,True,171,4,"[5, 4]",2d1,"[7, 6]",6,6,1.0,True,4425,2,216,blocked
6333,blocked_epochs,True,172,4,"[1, 6]",2d1,"[6, 7]",7,7,1.0,True,3801,2,216,blocked
6334,blocked_epochs,True,173,4,"[2, 5]",2d1,"[6, 7]",7,7,1.0,True,4290,2,216,blocked
6335,blocked_epochs,True,174,4,"[3, 3]",2d1,"[6, 7]",7,7,0.68,True,4334,2,216,blocked
6336,blocked_epochs,True,175,4,"[6, 5]",2d1,"[6, 7]",6,6,1.0,True,4299,2,216,blocked
6337,blocked_epochs,True,176,4,"[3, 4]",2d1,"[7, 6]",7,7,0.44,True,7992,2,216,blocked
6338,blocked_epochs,True,177,4,"[4, 1]",2d1,"[7, 6]",6,6,1.0,True,5620,2,216,blocked
6339,blocked_epochs,True,178,4,"[1, 4]",2d1,"[6, 7]",7,7,1.0,True,3969,2,216,blocked
6340,blocked_epochs,True,179,4,"[6, 3]",2d1,"[6, 7]",6,6,1.0,True,5001,2,216,blocked
6341,blocked_epochs,True,180,4,"[1, 2]",2d1,"[7, 6]",7,7,1.0,True,4338,2,216,blocked
6342,blocked_epochs,True,181,4,"[2, 6]",2d1,"[6, 7]",7,7,1.0,True,4216,2,216,blocked
6343,blocked_epochs,True,182,4,"[5, 2]",2d1,"[6, 7]",6,6,1.0,True,6595,2,216,blocked
6344,blocked_epochs,True,183,4,"[3, 2]",2d1,"[7, 6]",7,7,1.0,True,5459,2,216,blocked
6345,blocked_epochs,True,184,4,"[5, 5]",2d1,"[6, 7]",6,6,1.0,True,5784,2,216,blocked
6346,blocked_epochs,True,185,4,"[2, 4]",2d1,"[7, 6]",7,7,1.0,True,4654,2,216,blocked
6347,blocked_epochs,True,186,4,"[4, 4]",2d1,"[6, 7]",6,6,1.0,True,5214,2,216,blocked
6348,blocked_epochs,True,187,4,"[3, 5]",2d1,"[7, 6]",7,7,0.35000000000000003,True,7989,2,216,blocked
6349,blocked_epochs,True,188,4,"[2, 2]",2d1,"[6, 7]",7,7,1.0,True,5397,2,216,blocked
6350,blocked_epochs,True,189,4,"[5, 6]",2d1,"[6, 7]",6,6,1.0,True,3787,2,216,blocked
6351,blocked_epochs,True,190,4,"[3, 1]",2d1,"[7, 6]",7,7,1.0,True,5879,2,216,blocked
6352,blocked_epochs,True,191,4,"[2, 1]",2d1,"[7, 6]",7,7,1.0,True,4116,2,216,blocked
6353,blocked_epochs,True,192,4,"[4, 6]",2d1,"[6, 7]",6,6,1.0,True,4482,2,216,blocked
6354,blocked_epochs,True,193,4,"[1, 3]",2d1,"[6, 7]",7,7,1.0,True,3849,2,216,blocked
6355,blocked_epochs,True,194,4,"[5, 3]",2d1,"[6, 7]",6,6,1.0,True,4152,2,216,blocked
6356,blocked_epochs,True,195,4,"[6, 2]",2d1,"[7, 6]",6,6,1.0,True,4109,2,216,blocked
6357,blocked_epochs,True,196,4,"[4, 2]",2d1,"[6, 7]",6,6,1.0,True,5262,2,216,blocked
6358,blocked_epochs,True,197,4,"[6, 1]",2d1,"[7, 6]",6,6,1.0,True,3800,2,216,blocked
6359,blocked_epochs,True,198,4,"[4, 3]",2d1,"[7, 6]",6,6,1.0,True,4659,2,216,blocked
6360,blocked_epochs,True,199,4,"[4, 5]",2d1,"[7, 6]",6,6,0.79,True,4592,2,216,blocked
6361,blocked_epochs,True,200,4,"[1, 5]",2d1,"[7, 6]",7,7,1.0,True,3583,2,216,blocked
6362,blocked_epochs,True,201,4,"[5, 1]",2d1,"[7, 6]",6,6,1.0,True,3595,2,216,blocked
6363,blocked_epochs,True,202,4,"[6, 6]",2d1,"[7, 6]",6,6,1.0,True,3758,2,216,blocked
6364,blocked_epochs,True,203,4,"[2, 3]",2d1,"[6, 7]",7,7,1.0,True,3724,2,216,blocked
6365,blocked_epochs,True,204,4,"[6, 4]",2d1,"[7, 6]",6,6,1.0,True,6667,2,216,blocked
6366,blocked_epochs,True,205,4,"[1, 1]",2d1,"[7, 6]",7,7,1.0,True,4172,2,216,blocked
6367,blocked_epochs,True,206,4,"[3, 6]",2d1,"[7, 6]",7,7,1.0,True,5036,2,216,blocked
6368,blocked_epochs,True,207,4,"[5, 4]",2d1,"[6, 7]",6,6,1.0,True,4403,2,216,blocked
6369,blocked_epochs,True,208,4,"[1, 6]",2d1,"[7, 6]",7,7,1.0,True,4848,2,216,blocked
6370,blocked_epochs,True,209,4,"[2, 5]",2d1,"[6, 7]",7,7,1.0,True,4334,2,216,blocked
6371,blocked_epochs,True,210,4,"[3, 3]",2d1,"[7, 6]",7,7,1.0,True,6583,2,216,blocked
6372,blocked_epochs,True,211,4,"[6, 5]",2d1,"[7, 6]",6,6,1.0,True,6876,2,216,blocked
6373,blocked_epochs,True,212,4,"[3, 4]",2d1,"[7, 6]",7,7,1.0,True,7394,2,216,blocked
6374,blocked_epochs,True,213,4,"[4, 1]",2d1,"[7, 6]",6,6,1.0,True,7787,2,216,blocked
6375,blocked_epochs,True,214,4,"[1, 4]",2d1,"[6, 7]",7,7,1.0,True,3858,2,216,blocked
6376,blocked_epochs,True,215,4,"[6, 3]",2d1,"[6, 7]",6,6,1.0,True,3915,2,216,blocked
6377,blocked_epochs,True,216,4,"[1, 2]",2d1,"[7, 6]",7,7,1.0,True,5071,2,216,blocked
6378,test1,False,1,3,"[2, 1]",2d1,"[5, 3]",5,5,0.8300000000000001,True,12534,2,216,blocked
6379,test1,False,2,4,"[4, 6]",2d1,"[7, 6]",6,6,1.0,True,7273,2,216,blocked
6380,test1,False,3,1,"[3, 5]",2d1,"[2, 0]",2,2,0.64,True,3731,2,216,blocked
6381,test1,False,4,4,"[6, 4]",2d1,"[7, 6]",6,6,1.0,True,4141,2,216,blocked
6382,test1,False,5,1,"[2, 4]",2d1,"[2, 0]",2,2,0.8300000000000001,True,3701,2,216,blocked
6383,test1,False,6,3,"[4, 4]",2d1,"[5, 3]",3,3,1.0,True,3955,2,216,blocked
6384,test1,False,7,4,"[1, 6]",2d1,"[7, 6]",7,7,1.0,True,7030,2,216,blocked
6385,test1,False,8,3,"[6, 6]",2d1,"[3, 5]",3,3,1.0,True,3220,2,216,blocked
6386,test1,False,9,1,"[2, 2]",2d1,"[0, 2]",2,2,0.11,True,7037,2,216,blocked
6387,test1,False,10,4,"[3, 3]",2d1,"[6, 7]",7,7,1.0,True,4921,2,216,blocked
6388,test1,False,11,3,"[1, 4]",2d1,"[5, 3]",5,5,1.0,True,3225,2,216,blocked
6389,test1,False,12,1,"[5, 2]",2d1,"[2, 0]",0,0,1.0,True,3176,2,216,blocked
6390,test1,False,13,1,"[5, 1]",2d1,"[2, 0]",0,0,1.0,True,3556,2,216,blocked
6391,test1,False,14,4,"[6, 2]",2d1,"[6, 7]",6,6,1.0,True,4439,2,216,blocked
6392,test1,False,15,3,"[5, 5]",2d1,"[3, 5]",3,3,1.0,True,4260,2,216,blocked
6393,test1,False,16,1,"[4, 5]",2d1,"[2, 0]",0,0,0.76,True,6906,2,216,blocked
6394,test1,False,17,3,"[6, 4]",2d1,"[3, 5]",3,3,1.0,True,5628,2,216,blocked
6395,test1,False,18,4,"[4, 1]",2d1,"[7, 6]",6,6,1.0,True,5100,2,216,blocked
6396,test1,False,19,3,"[4, 5]",2d1,"[3, 5]",3,3,1.0,True,2529,2,216,blocked
6397,test1,False,20,1,"[3, 1]",2d1,"[2, 0]",2,0,1.0,False,4289,2,216,blocked
6398,test1,False,21,4,"[4, 2]",2d1,"[7, 6]",6,6,1.0,True,4063,2,216,blocked
6399,test1,False,22,4,"[2, 1]",2d1,"[7, 6]",7,7,1.0,True,3163,2,216,blocked
6400,test1,False,23,1,"[2, 3]",2d1,"[2, 0]",2,2,0.63,True,4281,2,216,blocked
6401,test1,False,24,3,"[5, 4]",2d1,"[5, 3]",3,3,1.0,True,12405,2,216,blocked
6402,test1,False,25,4,"[2, 4]",2d1,"[6, 7]",7,7,1.0,True,3167,2,216,blocked
6403,test1,False,26,3,"[1, 2]",2d1,"[3, 5]",5,5,1.0,True,3364,2,216,blocked
6404,test1,False,27,1,"[1, 2]",2d1,"[0, 2]",2,2,1.0,True,5033,2,216,blocked
6405,test1,False,28,1,"[1, 5]",2d1,"[2, 0]",2,2,1.0,True,3381,2,216,blocked
6406,test1,False,29,4,"[5, 2]",2d1,"[7, 6]",6,6,1.0,True,4535,2,216,blocked
6407,test1,False,30,3,"[3, 6]",2d1,"[5, 3]",5,5,0.4,True,6656,2,216,blocked
6408,test1,False,31,4,"[1, 1]",2d1,"[6, 7]",7,7,1.0,True,3106,2,216,blocked
6409,test1,False,32,1,"[6, 5]",2d1,"[2, 0]",0,0,1.0,True,3185,2,216,blocked
6410,test1,False,33,3,"[2, 6]",2d1,"[3, 5]",5,5,0.5700000000000001,True,4601,2,216,blocked
6411,test1,False,34,3,"[6, 3]",2d1,"[3, 5]",3,3,1.0,True,3105,2,216,blocked
6412,test1,False,35,1,"[5, 4]",2d1,"[2, 0]",0,0,1.0,True,3062,2,216,blocked
6413,test1,False,36,4,"[5, 4]",2d1,"[6, 7]",6,6,1.0,True,4982,2,216,blocked
6414,test1,False,37,1,"[4, 4]",2d1,"[2, 0]",0,0,0.66,True,3905,2,216,blocked
6415,test1,False,38,4,"[3, 1]",2d1,"[6, 7]",7,7,0.77,True,5979,2,216,blocked
